trialId,speechId,paragraphId,wordId,word,word_fixated,number_of_fixations,word_landing_position,word_first_fixation_duration,word_first_char_dwell,word_total_fix_time
6,1327,4,9,for,True,1,r,333,333,333
6,1327,4,10,alvor,False,0,,NA,NA,NA
6,1327,4,11,viser,True,1,s,206,206,206
6,1327,4,12,og,True,1,o,176,176,176
6,1327,4,13,siger,True,2,s,174,174,359
6,1327,4,14,"det,",True,1,t,104,104,104
6,1327,4,15,der,True,2,r,413,413,624
6,1327,4,16,ikke,False,0,,NA,NA,NA
6,1327,4,17,passer,True,2,p,225,225,365
6,1327,4,18,i,False,0,,NA,NA,NA
6,1327,4,19,det,True,1,t,286,286,286
6,1327,4,20,normative,True,1,o,66,66,66
6,1327,4,21,"skab,",True,3,",",178,410,642
6,1327,4,22,kan,True,1,n,173,173,173
6,1327,4,23,vi,True,2,i,111,111,267
6,1327,4,24,godt,True,1,d,253,253,253
6,1327,4,25,opleve,True,2,e,178,178,405
6,1327,4,26,negative,True,1,a,195,195,195
6,1327,4,27,reaktioner,True,1,k,344,344,344
6,1327,4,28,–,False,0,,NA,NA,NA
6,1327,4,29,men,True,2,n,248,248,481
6,1327,4,30,så,True,1,s,137,137,137
6,1327,4,31,sandelig,True,2,n,176,367,367
6,1327,4,32,også,True,2,a,149,149,326
6,1327,4,33,positive,True,1,o,189,189,189
6,1327,4,34,–,False,0,,NA,NA,NA
6,1327,4,35,for,True,1,f,257,257,257
6,1327,4,36,vi,True,1,i,297,297,297
6,1327,4,37,er,False,0,,NA,NA,NA
6,1327,4,38,jo,True,1,o,119,119,119
6,1327,4,39,slet,False,0,,NA,NA,NA
6,1327,4,40,ikke,False,0,,NA,NA,NA
6,1327,4,41,alene!,True,1,a,171,171,171
7,1327,5,1,Der,False,0,,NA,NA,NA
7,1327,5,2,er,False,0,,NA,NA,NA
7,1327,5,3,nemlig,False,0,,NA,NA,NA
7,1327,5,4,andre,True,1,r,253,253,253
7,1327,5,5,som,False,0,,NA,NA,NA
7,1327,5,6,ligner,True,1,i,203,203,203
7,1327,5,7,os,True,1,s,254,254,254
7,1327,5,8,mere,True,1,e,113,113,113
7,1327,5,9,eller,False,0,,NA,NA,NA
7,1327,5,10,"mindre,",False,0,,NA,NA,NA
7,1327,5,11,vi,True,1,v,126,126,126
7,1327,5,12,er,True,1,e,172,172,172
7,1327,5,13,en,False,0,,NA,NA,NA
7,1327,5,14,broget,True,2,r,272,591,591
7,1327,5,15,og,True,1,o,148,148,148
7,1327,5,16,mangfoldig,True,5,m,224,224,1141
7,1327,5,17,flok,True,1,l,216,216,216
7,1327,5,18,i,True,2,i,201,310,310
7,1327,5,19,alle,False,0,,NA,NA,NA
7,1327,5,20,"aldre,",True,4,e,149,149,706
7,1327,5,21,"hudfarver,",True,3,e,105,105,649
7,1327,5,22,kulturelle,True,2,u,167,167,332
7,1327,5,23,"baggrunde,",True,1,g,272,272,272
7,1327,5,24,med,True,4,m,192,192,1009
7,1327,5,25,og,True,1,o,371,371,371
7,1327,5,26,uden,True,6,u,215,405,1660
7,1327,5,27,"handicap,",True,1,i,148,148,148
7,1327,5,28,med,True,2,m,152,152,490
7,1327,5,29,og,False,0,,NA,NA,NA
7,1327,5,30,uden,True,1,u,227,227,227
7,1327,5,31,"tro,",True,1,t,234,234,234
7,1327,5,32,af,True,1,f,498,498,498
7,1327,5,33,forskellig,True,1,f,96,96,96
7,1327,5,34,politisk,True,1,l,189,189,189
7,1327,5,35,"overbevisning,",True,2,o,142,142,475
7,1327,5,36,og,True,1,o,287,287,287
7,1327,5,37,–,False,0,,NA,NA,NA
7,1327,5,38,vigtigst,True,1,g,263,263,263
7,1327,5,39,for,True,1,r,294,294,294
7,1327,5,40,os,True,1,o,201,201,201
7,1327,5,41,her:,True,1,e,222,222,222
7,1327,5,42,af,True,2,f,165,165,304
7,1327,5,43,flere,True,1,f,421,421,421
7,1327,5,44,forskellige,True,2,r,329,329,483
7,1327,5,45,kønsidentiteter,True,2,s,260,260,522
7,1327,5,46,og,True,1,o,238,238,238
7,1327,5,47,seksuelle,True,1,k,114,114,114
7,1327,5,48,orienteringer.,True,1,r,173,173,173
8,1327,6,1,Fælles,True,2,e,243,243,553
8,1327,6,2,for,False,0,,NA,NA,NA
8,1327,6,3,os,True,2,o,384,384,629
8,1327,6,4,"er,",True,1,e,105,105,105
8,1327,6,5,at,False,0,,NA,NA,NA
8,1327,6,6,vi,True,1,v,382,382,382
8,1327,6,7,er,False,0,,NA,NA,NA
8,1327,6,8,en,False,0,,NA,NA,NA
8,1327,6,9,regnbueminoritet,True,8,r,189,189,2330
8,1327,6,10,i,False,0,,NA,NA,NA
8,1327,6,11,forhold,True,1,o,266,266,266
8,1327,6,12,til,True,1,l,197,197,197
8,1327,6,13,flertallets,True,2,t,146,146,325
8,1327,6,14,skab,True,1,a,267,267,267
8,1327,6,15,–,False,0,,NA,NA,NA
8,1327,6,16,men,False,0,,NA,NA,NA
8,1327,6,17,det,True,1,d,271,271,271
8,1327,6,18,betyder,True,2,t,164,164,265
8,1327,6,19,ikke,False,0,,NA,NA,NA
8,1327,6,20,at,False,0,,NA,NA,NA
8,1327,6,21,majoriteten,True,8,e,109,109,1637
8,1327,6,22,har,True,3,a,262,553,796
8,1327,6,23,ret.,True,1,.,238,238,238
8,1327,6,24,Vi,True,1,V,162,162,162
8,1327,6,25,vil,True,4,l,227,1054,1054
8,1327,6,26,udefra,True,8,a,107,412,1632
8,1327,6,27,informere,True,7,o,272,495,1748
8,1327,6,28,"om,",True,3,o,224,224,811
8,1327,6,29,at,True,1,a,252,252,252
8,1327,6,30,der,True,1,d,216,216,216
8,1327,6,31,er,False,0,,NA,NA,NA
8,1327,6,32,andre,True,1,a,217,217,217
8,1327,6,33,måder,True,2,m,340,340,550
8,1327,6,34,at,True,1,t,247,247,247
8,1327,6,35,se,False,0,,NA,NA,NA
8,1327,6,36,tingene,True,1,t,174,174,174
8,1327,6,37,"på,",True,1,",",327,327,327
8,1327,6,38,tilbyde,False,0,,NA,NA,NA
8,1327,6,39,et,True,1,t,222,222,222
8,1327,6,40,alternativt,True,3,t,368,368,867
8,1327,6,41,syn,True,3,n,179,384,548
8,1327,6,42,på,False,0,,NA,NA,NA
8,1327,6,43,livet,True,2,l,193,193,503
8,1327,6,44,og,True,1,o,186,186,186
8,1327,6,45,"verden,",True,3,r,363,363,765
8,1327,6,46,som,True,2,o,207,420,420
8,1327,6,47,kan,True,1,n,189,189,189
8,1327,6,48,hjælpe,False,0,,NA,NA,NA
8,1327,6,49,nogle,True,1,o,211,211,211
8,1327,6,50,–,False,0,,NA,NA,NA
8,1327,6,51,især,True,1,i,226,405,405
8,1327,6,52,børn,True,1,b,191,191,191
8,1327,6,53,og,True,1,o,231,231,231
8,1327,6,54,unge,False,0,,NA,NA,NA
8,1327,6,55,–,False,0,,NA,NA,NA
8,1327,6,56,ud,True,1,u,254,254,254
8,1327,6,57,af,False,0,,NA,NA,NA
8,1327,6,58,et,True,1,t,146,146,146
8,1327,6,59,"skab,",True,1,b,101,101,101
8,1327,6,60,de,False,0,,NA,NA,NA
8,1327,6,61,mistrives,True,2,v,160,160,428
8,1327,6,62,i.,False,0,,NA,NA,NA
8,1327,6,63,Spørgsmål:,False,0,,NA,NA,NA
8,1327,6,64,Mener,False,0,,NA,NA,NA
8,1327,6,65,taleren,False,0,,NA,NA,NA
8,1327,6,66,at,False,0,,NA,NA,NA
8,1327,6,67,minoriteter,False,0,,NA,NA,NA
8,1327,6,68,bør,False,0,,NA,NA,NA
8,1327,6,69,tie,False,0,,NA,NA,NA
8,1327,6,70,med,False,0,,NA,NA,NA
8,1327,6,71,deres,False,0,,NA,NA,NA
8,1327,6,72,verdenssyn?,False,0,,NA,NA,NA
9,1327,7,1,Lad,True,1,d,176,176,176
9,1327,7,2,os,False,0,,NA,NA,NA
9,1327,7,3,brænde,True,2,d,123,123,360
9,1327,7,4,skabet,True,1,k,208,208,208
9,1327,7,5,med,True,2,d,192,192,429
9,1327,7,6,"normerne,",True,3,r,192,451,604
9,1327,7,7,så,True,1,s,153,153,153
9,1327,7,8,vi,True,1,i,136,136,136
9,1327,7,9,frigøres,True,1,r,218,218,218
9,1327,7,10,fra,True,2,a,169,169,320
9,1327,7,11,dem,False,0,,NA,NA,NA
9,1327,7,12,og,True,1,g,254,254,254
9,1327,7,13,får,True,1,f,357,357,357
9,1327,7,14,retten,True,2,r,233,233,418
9,1327,7,15,til,False,0,,NA,NA,NA
9,1327,7,16,at,False,0,,NA,NA,NA
9,1327,7,17,være,True,1,v,195,195,195
9,1327,7,18,"dem,",True,1,m,241,241,241
9,1327,7,19,vi,False,0,,NA,NA,NA
9,1327,7,20,faktisk,True,1,f,153,153,153
9,1327,7,21,er!,True,2,!,200,200,297
10,12063,-1,1,NY,False,0,,NA,NA,NA
10,12063,-1,2,TALE,False,0,,NA,NA,NA
10,12063,-1,3,BEGYNDER,False,0,,NA,NA,NA
10,12063,-1,4,NU,False,0,,NA,NA,NA
11,12063,0,1,"Lys,",False,0,,NA,NA,NA
11,12063,0,2,der,False,0,,NA,NA,NA
11,12063,0,3,varer,False,0,,NA,NA,NA
11,12063,0,4,ved.,True,1,e,324,324,324
11,12063,0,5,"Bål,",True,1,B,209,209,209
11,12063,0,6,der,True,2,r,237,237,394
11,12063,0,7,slår,False,0,,NA,NA,NA
11,12063,0,8,gnister.,True,1,g,234,234,234
11,12063,0,9,Glade,False,0,,NA,NA,NA
11,12063,0,10,"stemmer,",True,1,e,306,306,306
11,12063,0,11,der,True,1,d,217,217,217
11,12063,0,12,blander,True,1,n,167,167,167
11,12063,0,13,sig,True,2,i,234,234,406
11,12063,0,14,med,True,1,d,190,190,190
11,12063,0,15,hinanden.,True,1,i,197,197,197
11,12063,0,16,"Studenterhuer,",True,10,",",99,99,1921
11,12063,0,17,der,True,1,d,213,213,213
11,12063,0,18,viser,True,2,e,131,131,404
11,12063,0,19,sig,True,1,i,169,169,169
11,12063,0,20,overalt,True,5,v,190,190,853
11,12063,0,21,i,False,0,,NA,NA,NA
11,12063,0,22,gadebilledet.,True,3,l,318,487,788
11,12063,0,23,"Sommerferie,",True,3,e,215,215,721
11,12063,0,24,der,True,2,e,152,152,386
11,12063,0,25,står,True,1,å,192,192,192
11,12063,0,26,for,True,2,o,141,285,285
11,12063,0,27,døren.,False,0,,NA,NA,NA
11,12063,0,28,"Fællessang,",True,1,æ,332,332,332
11,12063,0,29,der,True,1,d,197,197,197
11,12063,0,30,luner.,True,1,u,148,148,148
11,12063,0,31,En,True,1,n,187,187,187
11,12063,0,32,kold,False,0,,NA,NA,NA
11,12063,0,33,øl.,False,0,,NA,NA,NA
12,12063,1,1,'Vi,False,0,,NA,NA,NA
12,12063,1,2,elsker,False,0,,NA,NA,NA
12,12063,1,3,vort,False,0,,NA,NA,NA
12,12063,1,4,"land,",False,0,,NA,NA,NA
12,12063,1,5,men,False,0,,NA,NA,NA
12,12063,1,6,ved,False,0,,NA,NA,NA
12,12063,1,7,midsommer,False,0,,NA,NA,NA
12,12063,1,8,mest'.,False,0,,NA,NA,NA
13,12063,2,1,Uanset,False,0,,NA,NA,NA
13,12063,2,2,hvilken,True,1,v,240,240,240
13,12063,2,3,"melodi,",True,2,m,290,290,490
13,12063,2,4,man,True,1,m,162,162,162
13,12063,2,5,synger,True,2,s,164,164,368
13,12063,2,6,"på,",False,0,,NA,NA,NA
13,12063,2,7,hvilket,True,2,h,223,223,378
13,12063,2,8,næb,True,1,n,255,255,255
13,12063,2,9,man,True,2,n,145,145,306
13,12063,2,10,synger,True,1,r,333,333,333
13,12063,2,11,"med,",False,0,,NA,NA,NA
13,12063,2,12,eller,True,1,e,228,228,228
13,12063,2,13,hvilken,True,2,i,257,257,465
13,12063,2,14,"hue,",False,0,,NA,NA,NA
13,12063,2,15,man,True,1,m,223,223,223
13,12063,2,16,har,True,1,r,310,310,310
13,12063,2,17,på,True,1,å,188,188,188
13,12063,2,18,til,False,0,,NA,NA,NA
13,12063,2,19,"anledningen,",True,4,n,107,107,744
13,12063,2,20,så,True,1,s,292,292,292
13,12063,2,21,er,False,0,,NA,NA,NA
13,12063,2,22,midsommer,True,2,m,186,186,365
13,12063,2,23,og,True,2,g,188,188,314
13,12063,2,24,sankthans,True,1,k,265,265,265
13,12063,2,25,bare,True,1,b,255,255,255
13,12063,2,26,indbegrebet,True,2,n,424,424,658
13,12063,2,27,af,True,1,a,84,84,84
13,12063,2,28,Danmark.,False,0,,NA,NA,NA
14,12063,3,1,Til,True,1,l,158,158,158
14,12063,3,2,sankthans,True,2,n,132,299,299
14,12063,3,3,er,False,0,,NA,NA,NA
14,12063,3,4,'sommerens,True,2,',225,225,443
14,12063,3,5,hjerter,True,2,e,169,169,351
14,12063,3,6,så,False,0,,NA,NA,NA
14,12063,3,7,"varme,",True,1,v,159,159,159
14,12063,3,8,så,True,1,å,364,364,364
14,12063,3,9,glade'.,True,1,.,222,222,222
14,12063,3,10,Her,True,1,H,333,333,333
14,12063,3,11,'går,True,2,',162,336,336
14,12063,3,12,ungdom,True,2,g,181,181,311
14,12063,3,13,til,True,1,i,207,207,207
14,12063,3,14,dans'.,True,1,n,150,150,150
14,12063,3,15,Og,True,1,O,210,210,210
14,12063,3,16,det,True,2,e,193,193,338
14,12063,3,17,hele,False,0,,NA,NA,NA
14,12063,3,18,passer,True,2,e,143,143,318
14,12063,3,19,derfor,True,1,d,220,220,220
14,12063,3,20,også,True,2,o,244,419,419
14,12063,3,21,så,False,0,,NA,NA,NA
14,12063,3,22,fortrinligt,True,5,f,174,511,1536
14,12063,3,23,til,True,1,t,210,210,210
14,12063,3,24,en,False,0,,NA,NA,NA
14,12063,3,25,fest,True,1,f,248,248,248
14,12063,3,26,som,True,1,m,226,226,226
14,12063,3,27,"den,",False,0,,NA,NA,NA
14,12063,3,28,vi,True,1,v,473,473,473
14,12063,3,29,har,True,1,r,178,178,178
14,12063,3,30,her,True,1,h,246,246,246
14,12063,3,31,i,True,1,i,159,159,159
14,12063,3,32,aften,True,2,a,185,185,350
14,12063,3,33,tæt,True,1,æ,158,158,158
14,12063,3,34,ved,True,1,d,320,320,320
14,12063,3,35,Domus,True,1,s,339,339,339
14,12063,3,36,"Felix,",True,1,",",209,209,209
14,12063,3,37,et,False,0,,NA,NA,NA
14,12063,3,38,"hus,",True,2,",",166,166,434
14,12063,3,39,hvis,True,1,v,221,221,221
14,12063,3,40,navn,True,1,a,235,235,235
14,12063,3,41,er,True,1,r,327,327,327
14,12063,3,42,latin,True,1,t,168,168,168
14,12063,3,43,og,False,0,,NA,NA,NA
14,12063,3,44,betyder,True,1,b,280,280,280
14,12063,3,45,noget,True,1,n,226,226,226
14,12063,3,46,med,True,1,e,254,254,254
14,12063,3,47,glædens,True,1,l,298,298,298
14,12063,3,48,"hus,",True,1,h,208,208,208
14,12063,3,49,det,True,2,d,205,205,385
14,12063,3,50,glade,True,1,a,238,238,238
14,12063,3,51,"hus,",True,2,s,207,207,366
14,12063,3,52,med,True,2,d,186,450,450
14,12063,3,53,plads,True,2,a,115,115,290
14,12063,3,54,til,True,2,t,201,201,236
14,12063,3,55,fornøjelse.,False,0,,NA,NA,NA
15,12063,4,1,Vi,False,0,,NA,NA,NA
15,12063,4,2,har,True,2,h,250,250,399
15,12063,4,3,heldigvis,True,2,v,109,109,300
15,12063,4,4,så,True,1,s,189,189,189
15,12063,4,5,meget,True,1,t,214,214,214
15,12063,4,6,at,False,0,,NA,NA,NA
15,12063,4,7,være,True,1,r,201,201,201
15,12063,4,8,glade,False,0,,NA,NA,NA
15,12063,4,9,for,True,1,o,252,252,252
15,12063,4,10,i,False,0,,NA,NA,NA
15,12063,4,11,"Danmark,",True,2,a,160,160,414
15,12063,4,12,og,False,0,,NA,NA,NA
15,12063,4,13,også,True,2,o,242,242,563
15,12063,4,14,her,True,2,h,321,321,506
15,12063,4,15,ved,True,1,v,220,220,220
15,12063,4,16,det,True,1,e,216,216,216
15,12063,4,17,glade,True,2,d,216,216,508
15,12063,4,18,hus,True,1,u,164,164,164
15,12063,4,19,i,True,1,i,263,263,263
15,12063,4,20,selskab,True,2,s,200,200,330
15,12063,4,21,med,False,0,,NA,NA,NA
15,12063,4,22,masser,True,2,r,141,141,345
15,12063,4,23,af,True,1,a,202,202,202
15,12063,4,24,glade,True,1,l,236,236,236
15,12063,4,25,mennesker,True,1,n,157,157,157
15,12063,4,26,i,False,0,,NA,NA,NA
15,12063,4,27,Lejre.,False,0,,NA,NA,NA
16,12063,5,1,Kun,True,1,u,232,232,232
16,12063,5,2,finnerne,True,3,f,299,299,1226
16,12063,5,3,er,True,1,r,208,208,208
16,12063,5,4,lykkeligere,True,1,k,166,166,166
16,12063,5,5,end,True,1,n,214,214,214
16,12063,5,6,"danskerne,",True,1,n,138,138,138
16,12063,5,7,viser,True,1,v,272,272,272
16,12063,5,8,den,True,1,d,158,158,158
16,12063,5,9,årlige,True,2,r,172,172,273
16,12063,5,10,rapport,True,1,a,131,131,131
16,12063,5,11,med,True,1,e,211,211,211
16,12063,5,12,titlen,True,1,n,275,275,275
16,12063,5,13,'World,True,1,d,246,246,246
16,12063,5,14,Happiness,False,0,,NA,NA,NA
